GAME_DATE,GAME_NUMBER,DAY_OF_WEEK,VISITING_TEAM,VISITING_LEAGUE,VISITING_GAME_NUMBER,HOME_TEAM,HOME_LEAGUE,HOME_GAME_NUMBER,VISITING_SCORE,HOME_SCORE,OUTS,DAY_NIGHT,COMPLETION_CODE,FORFEIT_CODE,PROTEST_CODE,PARK,ATTENDANCE,LENGTH_MINUTES,VISITING_LINE,HOME_LINE
20180417,0,Tue,MIA,NL,17,NYA,AL,16,9,1,54,N,,,,NYC21,34005,191,310030020,000000001
20180417,0,Tue,CHA,AL,14,OAK,AL,18,2,10,51,N,,,,OAK01,46028,176,000000020,50030020x
20180417,0,Tue,HOU,AL,18,SEA,AL,15,4,1,54,N,,,,SEA03,15382,168,010002010,100000000
20180417,0,Tue,TEX,AL,19,TBA,AL,17,7,2,54,N,,,,STP01,8972,164,110031010,001000001
20180417,1,Tue,KCA,AL,14,TOR,AL,15,3,11,51,D,,,,TOR02,0,176,012000000,20003600x
20180417,2,Tue,KCA,AL,15,TOR,AL,16,4,5,58,N,,,,TOR02,18645,217,1010010100,0000004001
20180418,0,Wed,SFN,NL,17,ARI,NL,17,4,3,60,N,,,,PHO01,16976,224,0000020002,0000000111
20180418,0,Wed,PHI,NL,17,ATL,NL,17,3,7,51,N,,,,ATL03,22135,188,000010101,00003013x
20180418,0,Wed,CIN,NL,18,MIL,NL,19,0,2,51,D,,,,MIL06,27343,162,000000000,00200000x
20180418,0,Wed,WAS,NL,19,NYN,NL,17,5,11,51,N,,,,NYC20,23117,171,300000101,00020009x
20180418,0,Wed,COL,NL,20,PIT,NL,18,2,10,51,D,,,,PIT08,8970,184,001000010,00033103x
20180418,0,Wed,LAN,NL,17,SDN,NL,20,13,4,54,N,,,,SAN02,23748,206,315000013,022000000
20180418,0,Wed,BOS,AL,17,ANA,AL,18,9,0,54,N,,,,ANA01,34508,198,105000102,000000000
20180418,0,Wed,BAL,AL,18,DET,AL,15,5,6,51,D,,,,DET05,15178,166,010000031,001001031
20180418,0,Wed,CLE,AL,16,MIN,AL,13,1,2,93,N,,,,SJU01,19537,313,0000000000000100,0000000000000101
20180418,0,Wed,CHA,AL,15,OAK,AL,19,11,12,83,D,,,,OAK01,13321,348,15030100100000,13040003000001
20180418,0,Wed,HOU,AL,19,SEA,AL,16,7,1,54,N,,,,SEA03,14643,165,010000600,001000000
20180418,0,Wed,TEX,AL,20,TBA,AL,18,2,4,51,D,,,,STP01,8657,156,001000001,00000310x
20180418,0,Wed,KCA,AL,16,TOR,AL,17,5,15,51,D,,,,TOR02,28803,185,002020010,10302036x
20180419,0,Thu,SFN,NL,18,ARI,NL,18,1,3,51,N,,,,PHO01,18736,143,010000000,00100110x
20180419,0,Thu,NYN,NL,18,ATL,NL,18,4,12,51,N,,,,ATL03,23610,180,000010030,30300042x
20180419,0,Thu,SLN,NL,18,CHN,NL,16,5,8,51,D,,,,CHI11,29648,190,100000400,24002000x
20180419,0,Thu,MIA,NL,18,MIL,NL,20,3,12,51,N,,,,MIL06,26087,199,001020000,10103700x
20180419,0,Thu,PIT,NL,19,PHI,NL,18,0,7,51,N,,,,PHI13,19071,173,000000000,05002000x
20180419,0,Thu,BOS,AL,18,ANA,AL,19,8,2,54,N,,,,ANA01,36253,215,100202012,010010000
20180419,0,Thu,BAL,AL,19,DET,AL,16,8,13,51,D,,,,DET05,15916,191,021001202,14025001x
20180419,0,Thu,TOR,AL,18,NYA,AL,17,3,4,51,N,,,,NYC21,36665,180,001100010,02001010x
20180419,0,Thu,HOU,AL,20,SEA,AL,17,9,2,54,D,,,,SEA03,16927,182,000040113,000000020
20180420,0,Fri,SDN,NL,21,ARI,NL,19,4,1,54,N,,,,PHO01,24902,174,000100003,000000010
20180420,0,Fri,NYN,NL,19,ATL,NL,19,5,3,72,N,,,,ATL03,39016,231,002100000002,100101000000
20180420,0,Fri,CHN,NL,17,COL,NL,21,16,5,54,N,,,,DEN02,35290,210,201027031,300000101
20180420,0,Fri,WAS,NL,20,LAN,NL,18,5,2,54,N,,,,LOS03,50211,189,200011010,000001100
20180420,0,Fri,MIA,NL,19,MIL,NL,21,0,8,51,N,,,,MIL06,28233,197,000000000,10050200x
20180420,0,Fri,PIT,NL,20,PHI,NL,19,1,2,51,N,,,,PHI13,20183,162,000001000,00000101x
20180420,0,Fri,CIN,NL,19,SLN,NL,19,2,4,51,N,,,,STL10,43303,182,001000001,31000000x
20180420,0,Fri,SFN,NL,19,ANA,AL,20,8,1,54,N,,,,ANA01,37494,170,010060010,000000010
20180420,0,Fri,CLE,AL,17,BAL,AL,20,1,3,51,N,,,,BAL12,20004,172,100000000,00012000x
20180420,0,Fri,HOU,AL,21,CHA,AL,16,10,0,54,N,,,,CHI12,14211,184,000504001,000000000
20180420,1,Fri,KCA,AL,17,DET,AL,17,2,3,58,D,,,,DET05,15406,166,0000011000,0000200001
20180420,2,Fri,KCA,AL,18,DET,AL,18,3,2,54,N,,,,DET05,17194,154,000010002,001000100
20180420,0,Fri,TOR,AL,19,NYA,AL,18,8,5,54,N,,,,NYC21,39197,202,002321000,022100000
20180420,0,Fri,BOS,AL,19,OAK,AL,20,7,3,54,N,,,,OAK01,23473,196,030004000,300000000
20180420,0,Fri,MIN,AL,14,TBA,AL,19,7,8,59,N,,,,STP01,9786,210,0100100410,0010203011
20180420,0,Fri,SEA,AL,18,TEX,AL,21,6,2,54,N,,,,ARL02,27811,200,100000014,000002000
20180421,0,Sat,SDN,NL,22,ARI,NL,20,2,6,51,N,,,,PHO01,38820,175,200000000,02100120x
20180421,0,Sat,NYN,NL,20,ATL,NL,20,3,4,52,N,,,,ATL03,41396,187,000000030,000000022
20180421,0,Sat,CHN,NL,18,COL,NL,22,2,5,51,N,,,,DEN02,40107,183,200000000,00005000x
20180421,0,Sat,WAS,NL,21,LAN,NL,19,0,4,51,N,,,,LOS03,50908,149,000000000,01000012x
20180421,0,Sat,MIA,NL,20,MIL,NL,22,5,6,51,N,,,,MIL06,37175,177,130010000,010210011
20180421,0,Sat,PIT,NL,21,PHI,NL,20,2,6,51,D,,,,PHI13,28161,191,100001000,00000303x
20180421,0,Sat,CIN,NL,20,SLN,NL,20,3,4,51,D,,,,STL10,42382,177,000000300,02000110x
20180421,0,Sat,SFN,NL,20,ANA,AL,21,3,4,51,N,,,,ANA01,42666,178,020000010,01100200x
20180421,0,Sat,CLE,AL,18,BAL,AL,21,4,0,54,D,,,,BAL12,29187,141,100102000,000000000
20180421,0,Sat,HOU,AL,22,CHA,AL,17,10,1,54,N,,,,CHI12,23902,193,441100000,000010000
20180421,0,Sat,KCA,AL,19,DET,AL,19,4,12,51,D,,,,DET05,19302,184,010201000,10203132x
20180421,0,Sat,TOR,AL,20,NYA,AL,19,1,9,51,D,,,,NYC21,40986,170,000010000,00200700x
20180421,0,Sat,BOS,AL,20,OAK,AL,21,0,3,51,N,,,,OAK01,25746,136,000000000,10101000x
20180421,0,Sat,MIN,AL,15,TBA,AL,20,1,10,51,N,,,,STP01,10106,173,100000000,00200053x
20180421,0,Sat,SEA,AL,19,TEX,AL,22,9,7,54,N,,,,ARL02,39016,209,001201500,103101001
20180422,0,Sun,SDN,NL,23,ARI,NL,21,2,4,51,D,,,,PHO01,31061,162,000002000,00040000x
20180422,0,Sun,CHN,NL,19,COL,NL,23,9,7,54,D,,,,DEN02,48137,227,312000300,002020300
20180422,0,Sun,WAS,NL,22,LAN,NL,20,3,4,51,N,,,,LOS03,51297,201,010101000,00000310x
20180422,0,Sun,MIA,NL,21,MIL,NL,23,2,4,51,D,,,,MIL06,37015,162,100000010,00020011x
20180422,0,Sun,PIT,NL,22,PHI,NL,21,2,3,64,D,,,,PHI13,29199,215,00002000000,00002000001
20180422,0,Sun,CIN,NL,21,SLN,NL,21,2,9,51,D,,,,STL10,44430,157,000002000,01200033x
20180422,0,Sun,SFN,NL,21,ANA,AL,22,4,2,54,D,,,,ANA01,44544,225,003010000,000000020
20180422,0,Sun,CLE,AL,19,BAL,AL,22,7,3,54,D,,,,BAL12,27394,174,000220003,100200000
20180422,0,Sun,HOU,AL,23,CHA,AL,18,7,1,54,D,,,,CHI12,17167,200,000010501,010000000
20180422,0,Sun,KCA,AL,20,DET,AL,20,8,5,54,D,,,,DET05,19034,189,000005300,200003000
20180422,0,Sun,TOR,AL,21,NYA,AL,20,1,5,51,D,,,,NYC21,43628,167,000001000,12000110x
20180422,0,Sun,BOS,AL,21,OAK,AL,22,1,4,51,D,,,,OAK01,29804,164,000000100,10000003x
20180422,0,Sun,MIN,AL,16,TBA,AL,21,6,8,51,D,,,,STP01,12515,219,011001120,200004002
20180422,0,Sun,SEA,AL,20,TEX,AL,23,4,7,51,D,,,,ARL02,33661,175,000020200,01031002x
20180423,0,Mon,ATL,NL,21,CIN,NL,22,4,10,51,N,,,,CIN09,9463,191,001100020,00002503x
20180423,0,Mon,SDN,NL,24,COL,NL,24,13,5,54,N,,,,DEN02,24419,204,400000900,401000000
20180423,0,Mon,MIA,NL,22,LAN,NL,21,1,2,51,N,,,,LOS03,46909,179,000000010,00010001x
20180423,0,Mon,WAS,NL,23,SFN,NL,22,2,4,51,N,,,,SFO03,36983,164,001000100,00011200x
20180423,0,Mon,CLE,AL,20,BAL,AL,23,2,1,54,N,,,,BAL12,10614,141,020000000,010000000
20180423,0,Mon,SEA,AL,21,CHA,AL,19,4,10,51,N,,,,CHI12,13614,176,000020110,52011100x
20180423,0,Mon,ANA,AL,23,HOU,AL,24,2,0,54,N,,,,HOU03,29606,179,000011000,000000000
20180423,0,Mon,MIN,AL,17,NYA,AL,21,1,14,51,N,,,,NYC21,39249,218,000010000,31001036x
20180423,0,Mon,OAK,AL,23,TEX,AL,24,9,4,54,N,,,,ARL02,17060,200,002100006,001200001
20180424,0,Tue,ATL,NL,22,CIN,NL,23,7,9,69,N,,,,CIN09,14139,246,000000304000,030020200002
20180424,0,Tue,SDN,NL,25,COL,NL,25,0,8,51,N,,,,DEN02,23727,144,000000000,25001000x
20180424,0,Tue,MIA,NL,23,LAN,NL,22,3,2,54,N,,,,LOS03,39284,186,001000011,010000100
20180424,0,Tue,ARI,NL,22,PHI,NL,22,8,4,54,N,,,,PHI13,18195,229,002021030,003001000
20180424,0,Tue,WAS,NL,24,SFN,NL,23,3,4,51,N,,,,SFO03,37147,147,000300000,10200100x
20180424,0,Tue,NYN,NL,21,SLN,NL,22,6,5,60,N,,,,STL10,36237,208,0100300101,2002100000
20180424,0,Tue,SEA,AL,22,CHA,AL,20,1,0,54,D,,,,CHI12,10761,172,000100000,000000000
20180424,0,Tue,CHN,NL,20,CLE,AL,21,10,3,54,N,,,,CLE08,16408,180,021200302,001000011
20180424,0,Tue,ANA,AL,24,HOU,AL,25,8,7,54,N,,,,HOU03,36457,228,112000400,010022200
20180424,0,Tue,MIL,NL,24,KCA,AL,21,5,2,54,N,,,,KAN06,16555,179,004000100,000110000
20180424,0,Tue,MIN,AL,18,NYA,AL,22,3,8,51,N,,,,NYC21,39025,191,100000110,01112030x
20180424,0,Tue,OAK,AL,24,TEX,AL,25,3,2,54,N,,,,ARL02,19391,187,000001110,000001010
20180424,0,Tue,BOS,AL,22,TOR,AL,22,3,4,58,N,,,,TOR02,20070,171,0000010020,0300000001
20180425,0,Wed,ATL,NL,23,CIN,NL,24,5,4,54,N,,,,CIN09,13113,187,101010011,000040000
20180425,0,Wed,SDN,NL,26,COL,NL,26,2,5,51,D,,,,DEN02,32989,186,000000101,01300001x
20180425,0,Wed,MIA,NL,24,LAN,NL,23,8,6,54,D,,,,LOS03,39004,234,000031022,000001023
20180425,0,Wed,ARI,NL,23,PHI,NL,23,3,5,51,N,,,,PHI13,21349,175,001101000,10100300x
20180425,1,Wed,DET,AL,21,PIT,NL,23,13,10,54,D,,,,PIT08,0,231,201501031,024010030
20180425,2,Wed,DET,AL,22,PIT,NL,24,3,8,51,N,,,,PIT08,9396,189,000120000,03010112x
20180425,0,Wed,WAS,NL,25,SFN,NL,24,15,2,54,D,,,,SFO03,35126,193,300322230,010001000
20180425,0,Wed,NYN,NL,22,SLN,NL,23,1,9,51,N,,,,STL10,38045,167,001000000,00342000x
20180425,0,Wed,TBA,AL,22,BAL,AL,24,8,4,54,N,,,,BAL12,8730,173,100041200,120010000
20180425,0,Wed,SEA,AL,23,CHA,AL,21,4,3,54,D,,,,CHI12,11417,177,002011000,201000000
20180425,0,Wed,CHN,NL,21,CLE,AL,22,1,4,51,N,,,,CLE08,15712,170,000010000,00001201x
20180425,0,Wed,ANA,AL,25,HOU,AL,26,2,5,51,D,,,,HOU03,29777,164,000000200,00030110x
20180425,0,Wed,MIL,NL,25,KCA,AL,22,6,2,54,N,,,,KAN06,13389,177,000400020,000101000
20180425,0,Wed,MIN,AL,19,NYA,AL,23,4,7,51,N,,,,NYC21,39243,220,200100100,10410001x
20180425,0,Wed,OAK,AL,25,TEX,AL,26,2,4,51,N,,,,ARL02,19121,179,002000000,00012001x
20180425,0,Wed,BOS,AL,23,TOR,AL,23,4,3,54,N,,,,TOR02,18914,184,100010200,100011000
20180426,0,Thu,MIL,NL,26,CHN,NL,22,0,1,51,N,,,,CHI11,37197,142,000000000,00000100x
20180426,0,Thu,ATL,NL,24,CIN,NL,25,7,4,54,D,,,,CIN09,11919,161,110020021,000040000
20180426,0,Thu,ARI,NL,24,PHI,NL,24,8,2,54,D,,,,PHI13,20335,192,305000000,000101000
20180426,0,Thu,DET,AL,23,PIT,NL,25,0,1,52,D,,,,PIT08,12049,156,000000000,000000001
20180426,0,Thu,NYN,NL,23,SLN,NL,24,3,4,76,D,,,,STL10,37762,251,1000001001000,0000001101001
20180426,0,Thu,TBA,AL,23,BAL,AL,25,9,5,54,N,,,,BAL12,9596,200,222020001,002020010
20180426,0,Thu,SEA,AL,24,CLE,AL,23,5,4,54,N,,,,CLE08,12133,166,003100010,000002200
20180426,0,Thu,CHA,AL,22,KCA,AL,23,6,3,54,N,,,,KAN06,18315,188,100212000,000200010
20180426,0,Thu,MIN,AL,20,NYA,AL,24,3,4,51,D,,,,NYC21,40758,185,002001000,000000103
20180426,0,Thu,BOS,AL,24,TOR,AL,24,5,4,54,N,,,,TOR02,23571,188,001130000,111000100
20180427,0,Fri,MIL,NL,27,CHN,NL,23,2,3,51,D,,,,CHI11,35579,183,100000100,20000010x
20180427,0,Fri,COL,NL,27,MIA,NL,25,1,0,54,N,,,,MIA02,5931,196,000010000,000000000
20180427,0,Fri,ATL,NL,25,PHI,NL,25,3,7,51,N,,,,PHI13,27076,170,300000000,30000121x
20180427,0,Fri,SLN,NL,25,PIT,NL,26,5,6,65,N,,,,PIT08,15748,214,00311000000,00000200301
20180427,0,Fri,NYN,NL,24,SDN,NL,27,5,1,54,N,,,,SAN02,29977,160,100000310,000000001
20180427,0,Fri,LAN,NL,24,SFN,NL,25,4,6,51,N,,,,SFO03,41936,207,000400000,02000040x
20180427,0,Fri,ARI,NL,25,WAS,NL,26,5,4,54,N,,,,WAS11,26517,182,020102000,003010000
20180427,0,Fri,NYA,AL,25,ANA,AL,26,4,3,60,N,,,,ANA01,40416,195,0000110011,0100002000
20180427,0,Fri,DET,AL,24,BAL,AL,26,0,6,51,N,,,,BAL12,14223,146,000000000,10001121x
20180427,0,Fri,TBA,AL,24,BOS,AL,25,4,3,54,N,,,,BOS07,32620,190,201100000,000002010
20180427,0,Fri,SEA,AL,25,CLE,AL,24,5,6,51,N,,,,CLE08,16335,156,000000203,30100200x
20180427,0,Fri,OAK,AL,26,HOU,AL,27,8,1,54,N,,,,HOU03,32636,150,000012320,000100000
20180427,0,Fri,CHA,AL,23,KCA,AL,24,7,4,66,N,,,,KAN06,15395,214,02020000003,20000020000
20180427,0,Fri,CIN,NL,26,MIN,AL,21,15,9,54,N,,,,MIN04,25002,240,102160104,502100001
20180427,0,Fri,TEX,AL,27,TOR,AL,25,6,4,54,N,,,,TOR02,26312,170,400002000,121000000
20180428,0,Sat,MIL,NL,28,CHN,NL,24,0,3,51,D,,,,CHI11,40147,157,000000000,00100020x
20180428,0,Sat,COL,NL,28,MIA,NL,26,1,4,51,N,,,,MIA02,9659,164,000001000,10110010x
20180428,0,Sat,ATL,NL,26,PHI,NL,26,4,1,54,N,,,,PHI13,27794,190,012010000,000010000
20180428,0,Sat,SLN,NL,26,PIT,NL,27,2,6,51,N,,,,PIT08,18568,194,001001000,01000221x
20180428,0,Sat,NYN,NL,25,SDN,NL,28,2,12,51,N,,,,SAN02,42778,170,000002000,40250100x
20180428,1,Sat,LAN,NL,25,SFN,NL,26,15,6,54,D,,,,SFO03,41809,233,332013030,200000310
20180428,2,Sat,LAN,NL,26,SFN,NL,27,3,8,51,N,,,,SFO03,40608,178,200000100,00003140x
20180428,0,Sat,ARI,NL,26,WAS,NL,27,4,3,60,D,,,,WAS11,32963,196,0001010101,0020010000
20180428,0,Sat,NYA,AL,26,ANA,AL,27,11,1,54,N,,,,ANA01,44649,189,550000010,000010000
20180428,0,Sat,DET,AL,25,BAL,AL,27,9,5,54,N,,,,BAL12,20896,193,140200101,000010400
20180428,0,Sat,TBA,AL,25,BOS,AL,26,12,6,54,D,,,,BOS07,35795,232,022011114,111110001
20180428,0,Sat,SEA,AL,26,CLE,AL,25,12,4,54,D,,,,CLE08,19172,180,302500002,010201000
20180428,0,Sat,OAK,AL,27,HOU,AL,28,0,11,51,N,,,,HOU03,41493,194,000000000,31120211x
20180428,1,Sat,CHA,AL,24,KCA,AL,25,8,0,54,D,,,,KAN06,16971,169,010400300,000000000
20180428,2,Sat,CHA,AL,25,KCA,AL,26,2,5,51,N,,,,KAN06,16070,159,100000010,30001001x
20180428,0,Sat,CIN,NL,27,MIN,AL,22,1,3,51,D,,,,MIN04,27115,178,010000000,00021000x
20180428,0,Sat,TEX,AL,28,TOR,AL,26,7,4,54,D,,,,TOR02,39176,180,030201001,000011101
20180429,0,Sun,MIL,NL,29,CHN,NL,25,0,2,51,D,,,,CHI11,40895,155,000000000,00001100x
20180429,0,Sun,COL,NL,29,MIA,NL,27,0,3,51,D,,,,MIA02,11203,148,000000000,01010001x
20180429,0,Sun,ATL,NL,27,PHI,NL,27,10,1,54,D,,,,PHI13,31010,206,105000031,000100000
20180429,0,Sun,SLN,NL,27,PIT,NL,28,0,5,51,D,,,,PIT08,14378,171,000000000,00000401x
20180429,0,Sun,NYN,NL,26,SDN,NL,29,14,2,54,D,,,,SAN02,34639,209,112000550,002000000
20180429,0,Sun,LAN,NL,27,SFN,NL,28,2,4,51,D,,,,SFO03,42020,160,000001100,30100000x
20180429,0,Sun,ARI,NL,27,WAS,NL,28,1,3,51,D,,,,WAS11,30285,169,000000100,02100000x
20180429,0,Sun,NYA,AL,27,ANA,AL,28,2,1,54,N,,,,ANA01,44593,180,000200000,000001000
20180429,0,Sun,DET,AL,26,BAL,AL,28,3,5,51,D,,,,BAL12,28089,181,000010200,12000101x
20180429,0,Sun,TBA,AL,26,BOS,AL,27,3,4,51,D,,,,BOS07,32888,181,002100000,00000301x
20180429,0,Sun,SEA,AL,27,CLE,AL,26,10,4,54,D,,,,CLE08,17878,181,050001031,020000200
20180429,0,Sun,OAK,AL,28,HOU,AL,29,4,8,51,D,,,,HOU03,39131,166,001001101,00201032x
20180429,0,Sun,CHA,AL,26,KCA,AL,27,4,5,51,D,,,,KAN06,23892,199,000201100,00013001x
20180429,0,Sun,CIN,NL,28,MIN,AL,23,8,2,54,D,,,,MIN04,25677,187,112300100,000001001
20180429,0,Sun,TEX,AL,29,TOR,AL,27,2,7,51,D,,,,TOR02,31669,157,010001000,02110120x
20180430,0,Mon,LAN,NL,28,ARI,NL,28,5,8,51,N,,,,PHO01,17562,207,000002120,03011021x
20180430,0,Mon,COL,NL,30,CHN,NL,26,2,3,51,N,,,,CHI11,35922,177,000020000,01001100x
20180430,0,Mon,MIL,NL,30,CIN,NL,29,6,5,54,N,,,,CIN09,9536,182,000120300,000230000
20180430,0,Mon,PHI,NL,28,MIA,NL,28,4,8,51,N,,,,MIA02,5415,186,020200000,01410020x
20180430,0,Mon,SDN,NL,30,SFN,NL,29,5,6,53,N,,,,SFO03,35470,199,000113000,300000003
20180430,0,Mon,PIT,NL,29,WAS,NL,29,2,3,51,N,,,,WAS11,20879,154,000010100,01020000x
20180430,0,Mon,KCA,AL,28,BOS,AL,28,6,10,51,N,,,,BOS07,31314,193,300200001,01511020x
20180430,0,Mon,TEX,AL,30,CLE,AL,27,5,7,51,N,,,,CLE08,12851,236,000100121,00011014x
20180430,0,Mon,TBA,AL,27,DET,AL,27,3,2,54,N,,,,DET05,19398,172,000000003,000000002
20180430,0,Mon,NYA,AL,28,HOU,AL,30,1,2,51,N,,,,HOU03,30061,151,000000010,10010000x
20180430,0,Mon,TOR,AL,28,MIN,AL,24,7,5,54,N,,,,MIN04,16456,193,020310001,000121100
20180501,0,Tue,LAN,NL,29,ARI,NL,29,3,4,51,N,,,,PHO01,18940,192,002100000,01001020x
20180501,0,Tue,COL,NL,31,CHN,NL,27,3,1,54,N,,,,CHI11,40077,144,200100000,100000000
20180501,0,Tue,MIL,NL,31,CIN,NL,30,7,6,54,N,,,,CIN09,12933,198,300021100,300001110
20180501,0,Tue,PHI,NL,29,MIA,NL,29,1,2,58,N,,,,MIA02,5844,174,0000100000,0000010001
20180501,0,Tue,ATL,NL,28,NYN,NL,27,3,2,54,N,,,,NYC20,22527,163,300000000,000001001
20180501,0,Tue,SDN,NL,31,SFN,NL,30,3,2,54,N,,,,SFO03,36735,144,100100001,000010100
20180501,0,Tue,CHA,AL,27,SLN,NL,28,2,3,52,N,,,,STL10,38800,176,000200000,100000002
20180501,0,Tue,PIT,NL,30,WAS,NL,30,4,12,51,N,,,,WAS11,23534,178,000000202,00114600x
20180501,0,Tue,BAL,AL,29,ANA,AL,29,2,3,52,N,,,,ANA01,32345,178,000000002,000002001
20180501,0,Tue,KCA,AL,29,BOS,AL,29,7,6,78,N,,,,BOS07,34466,265,0001010010013,0000021000012
20180501,0,Tue,TEX,AL,31,CLE,AL,28,8,6,72,N,,,,CLE08,16356,245,000020400002,000000204000
20180501,0,Tue,TBA,AL,28,DET,AL,28,1,2,51,N,,,,DET05,17255,148,000010000,00101000x
20180501,0,Tue,NYA,AL,29,HOU,AL,31,4,0,54,N,,,,HOU03,34386,177,000000004,000000000
20180501,0,Tue,TOR,AL,29,MIN,AL,25,7,4,60,N,,,,MIN04,16245,212,0000210103,2000020000
20180501,0,Tue,OAK,AL,29,SEA,AL,28,3,6,51,N,,,,SEA03,12468,186,100000200,01003101x
20180502,0,Wed,LAN,NL,30,ARI,NL,30,2,1,54,N,,,,PHO01,19531,192,100000010,000000001
20180502,0,Wed,COL,NL,32,CHN,NL,28,11,2,54,D,,,,CHI11,32909,185,211020050,000101000
20180502,0,Wed,MIL,NL,32,CIN,NL,31,3,1,54,N,,,,CIN09,10346,168,010010010,000100000
20180502,0,Wed,PHI,NL,30,MIA,NL,30,6,0,54,N,,,,MIA02,5941,174,110000022,000000000
20180502,0,Wed,ATL,NL,29,NYN,NL,28,7,0,54,N,,,,NYC20,23528,144,000001240,000000000
20180502,0,Wed,SDN,NL,32,SFN,NL,31,4,9,51,D,,,,SFO03,36475,182,002010001,30220200x
20180502,0,Wed,CHA,AL,28,SLN,NL,29,2,3,51,D,,,,STL10,37298,157,000000020,00000120x
20180502,0,Wed,PIT,NL,31,WAS,NL,31,3,9,51,N,,,,WAS11,27086,175,101001000,20114100x
20180502,0,Wed,BAL,AL,30,ANA,AL,30,7,10,51,N,,,,ANA01,32156,194,100000015,20023201x
20180502,0,Wed,KCA,AL,30,BOS,AL,30,4,5,51,D,,,,BOS07,32267,165,120000010,00031010x
20180502,0,Wed,TEX,AL,32,CLE,AL,29,4,12,51,D,,,,CLE08,15637,161,011000110,45100002x
20180502,0,Wed,TBA,AL,29,DET,AL,29,2,3,69,D,,,,DET05,20866,208,110000000000,000010100001
20180502,0,Wed,NYA,AL,30,HOU,AL,32,4,0,54,N,,,,HOU03,31617,151,200100010,000000000
20180502,0,Wed,TOR,AL,30,MIN,AL,26,0,4,51,D,,,,MIN04,16420,167,000000000,01100002x
20180502,0,Wed,OAK,AL,30,SEA,AL,29,3,2,54,N,,,,SEA03,11603,145,000000021,002000000
20180503,0,Thu,LAN,NL,31,ARI,NL,31,5,2,54,D,,,,PHO01,21407,197,010000040,010001000
20180503,0,Thu,ATL,NL,30,NYN,NL,29,11,0,54,D,,,,NYC20,26882,160,300030500,000000000
20180503,0,Thu,PIT,NL,32,WAS,NL,32,1,3,51,D,,,,WAS11,30434,162,000000010,00000300x
20180503,0,Thu,BAL,AL,31,ANA,AL,31,3,12,51,N,,,,ANA01,35879,182,000002010,53040000x
20180503,0,Thu,MIN,AL,27,CHA,AL,29,5,6,53,N,,,,CHI12,13260,174,002300000,001211001
20180503,1,Thu,TOR,AL,31,CLE,AL,30,13,11,66,D,,,,CLE08,0,287,02030211004,00070002002
20180503,2,Thu,TOR,AL,32,CLE,AL,31,4,13,51,N,,,,CLE08,19008,191,010100011,00119110x
20180503,0,Thu,NYA,AL,31,HOU,AL,33,6,5,54,D,,,,HOU03,34838,191,021000003,000000410
20180503,0,Thu,DET,AL,30,KCA,AL,31,6,10,51,D,,,,KAN06,28866,187,002121000,20212300x
20180503,0,Thu,OAK,AL,31,SEA,AL,30,1,4,51,N,,,,SEA03,12888,151,000010000,10300000x
20180503,0,Thu,BOS,AL,31,TEX,AL,33,5,11,51,N,,,,ARL02,22348,200,001200020,02260010x
20180504,0,Fri,HOU,AL,34,ARI,NL,32,8,0,54,N,,,,PHO01,29463,170,220300010,000000000
20180504,0,Fri,SFN,NL,32,ATL,NL,31,9,4,54,N,,,,ATL03,41807,165,060000201,201000100
20180504,0,Fri,MIA,NL,31,CIN,NL,32,1,4,51,N,,,,CIN09,22610,175,000010000,40000000x
20180504,0,Fri,PIT,NL,33,MIL,NL,33,6,4,54,N,,,,MIL06,32869,191,102020001,010003000
20180504,0,Fri,COL,NL,33,NYN,NL,30,8,7,54,N,,,,NYC20,34030,194,510001100,200000023
20180504,0,Fri,LAN,NL,32,SDN,NL,33,4,0,54,N,,,,MNT01,21536,187,120001000,000000000
20180504,0,Fri,CHN,NL,29,SLN,NL,30,2,3,51,N,,,,STL10,46099,178,000000002,03000000x
20180504,0,Fri,PHI,NL,31,WAS,NL,33,3,7,51,N,,,,WAS11,35497,169,000003000,34000000x
20180504,0,Fri,MIN,AL,28,CHA,AL,30,6,4,54,N,,,,CHI12,15935,199,023010000,201100000
20180504,0,Fri,DET,AL,31,KCA,AL,32,2,4,51,N,,,,KAN06,24648,169,000000020,00000004x
20180504,0,Fri,CLE,AL,32,NYA,AL,32,6,7,53,N,,,,NYC21,46869,202,000000051,000410011
20180504,0,Fri,BAL,AL,32,OAK,AL,32,4,6,51,N,,,,OAK01,12723,201,100003000,40000101x
20180504,0,Fri,ANA,AL,32,SEA,AL,31,5,0,54,N,,,,SEA03,41705,190,000210002,000000000
20180504,0,Fri,TOR,AL,33,TBA,AL,30,2,6,51,N,,,,STP01,11117,159,100000010,00120012x
20180504,0,Fri,BOS,AL,32,TEX,AL,34,5,1,54,N,,,,ARL02,31404,156,010011110,000100000
20180505,0,Sat,HOU,AL,35,ARI,NL,33,3,4,53,N,,,,PHO01,39154,214,000010020,110010001
20180505,0,Sat,SFN,NL,33,ATL,NL,32,11,2,54,N,,,,ATL03,38264,178,024310001,101000000
20180505,0,Sat,MIA,NL,32,CIN,NL,33,6,0,54,N,,,,CIN09,19609,160,200001030,000000000
20180505,0,Sat,PIT,NL,34,MIL,NL,34,3,5,51,N,,,,MIL06,32720,193,000001020,00010022x
20180505,0,Sat,COL,NL,34,NYN,NL,31,2,0,54,N,,,,NYC20,37550,148,100000001,000000000
